TITLE="Euler"
 VARIABLES="x","y","rho","p","u","v"
ZONE I=         100 J=         100 F=POINT
6.969696969696970168e-01 3.535353535353535914e-01 6.155638098716735840e-01 5.025951862335205078e-01 -1.734619438648223877e-01 -3.684806823730468750e-01
6.969696969696970168e-01 3.636363636363636465e-01 6.131306290626525879e-01 5.013857483863830566e-01 -1.832724511623382568e-01 -3.935313224792480469e-01
6.969696969696970168e-01 3.737373737373737570e-01 6.097936034202575684e-01 4.990949332714080811e-01 -1.927173435688018799e-01 -4.198433458805084229e-01
6.969696969696970168e-01 3.838383838383838675e-01 6.063295602798461914e-01 4.966672062873840332e-01 -1.985110938549041748e-01 -4.490433335304260254e-01
6.969696969696970168e-01 3.939393939393939781e-01 6.030449271202087402e-01 4.944069981575012207e-01 -1.991147696971893311e-01 -4.825323224067687988e-01
6.969696969696970168e-01 4.040404040404040886e-01 5.998741984367370605e-01 4.921878874301910400e-01 -1.939592659473419189e-01 -5.211072564125061035e-01
6.969696969696970168e-01 4.141414141414141992e-01 5.964933633804321289e-01 4.895985424518585205e-01 -1.831196248531341553e-01 -5.648813247680664062e-01
6.969696969696970168e-01 4.242424242424242542e-01 5.923230648040771484e-01 4.859580099582672119e-01 -1.675920784473419189e-01 -6.132797598838806152e-01
6.969696969696970168e-01 4.343434343434343647e-01 5.865807533264160156e-01 4.803977906703948975e-01 -1.497193872928619385e-01 -6.652289628982543945e-01
6.969696969696970168e-01 4.444444444444444753e-01 5.786179900169372559e-01 4.722760915756225586e-01 -1.331663429737091064e-01 -7.197293639183044434e-01
6.969696969696970168e-01 4.545454545454545858e-01 5.685098171234130859e-01 4.620301723480224609e-01 -1.219990551471710205e-01 -7.777987718582153320e-01
6.969696969696970168e-01 4.646464646464646964e-01 5.565542578697204590e-01 4.512891769409179688e-01 -1.185120046138763428e-01 -8.448678255081176758e-01
6.969696969696970168e-01 4.747474747474748069e-01 5.832027792930603027e-01 4.380266070365905762e-01 -5.827635526657104492e-03 -7.629747390747070312e-01
6.969696969696970168e-01 4.848484848484848619e-01 1.098807573318481445e+00 4.293496608734130859e-01 3.825325965881347656e-01 -2.424230575561523438e-01
6.969696969696970168e-01 4.949494949494949725e-01 1.089851140975952148e+00 4.264591336250305176e-01 4.043436646461486816e-01 -2.538373470306396484e-01
6.969696969696970168e-01 5.050505050505050830e-01 1.092050433158874512e+00 4.262970983982086182e-01 4.247964620590209961e-01 -2.572672069072723389e-01
6.969696969696970168e-01 5.151515151515152491e-01 1.098420619964599609e+00 4.286906123161315918e-01 4.459116458892822266e-01 -2.515569925308227539e-01
6.969696969696970168e-01 5.252525252525253041e-01 1.105953693389892578e+00 4.328442215919494629e-01 4.661395847797393799e-01 -2.413562238216400146e-01
6.969696969696970168e-01 5.353535353535353591e-01 1.113819599151611328e+00 4.379875063896179199e-01 4.847757518291473389e-01 -2.289003431797027588e-01
6.969696969696970168e-01 5.454545454545455252e-01 1.121816515922546387e+00 4.436287283897399902e-01 5.017213821411132812e-01 -2.152704596519470215e-01
6.969696969696970168e-01 5.555555555555555802e-01 1.129957199096679688e+00 4.495211243629455566e-01 5.171747207641601562e-01 -2.010051012039184570e-01
6.969696969696970168e-01 5.656565656565657463e-01 1.138344168663024902e+00 4.555706381797790527e-01 5.314136147499084473e-01 -1.863569915294647217e-01
6.969696969696970168e-01 5.757575757575758013e-01 1.147105097770690918e+00 4.617595672607421875e-01 5.446913242340087891e-01 -1.714277863502502441e-01
6.969696969696970168e-01 5.858585858585858563e-01 1.156352996826171875e+00 4.680987000465393066e-01 5.572036504745483398e-01 -1.562514156103134155e-01
6.969696969696970168e-01 5.959595959595960224e-01 1.166166543960571289e+00 4.746037125587463379e-01 5.690913200378417969e-01 -1.408409476280212402e-01
6.969696969696970168e-01 6.060606060606060774e-01 1.176581978797912598e+00 4.812835156917572021e-01 5.804502964019775391e-01 -1.252143085002899170e-01
6.969696969696970168e-01 6.161616161616162435e-01 1.187600135803222656e+00 4.881390333175659180e-01 5.913448929786682129e-01 -1.094007790088653564e-01
6.969696969696970168e-01 6.262626262626262985e-01 1.199194073677062988e+00 4.951635897159576416e-01 6.018154025077819824e-01 -9.344324469566345215e-02
6.969696969696970168e-01 6.363636363636364646e-01 1.211318254470825195e+00 5.023455023765563965e-01 6.118894815444946289e-01 -7.739230990409851074e-02
6.969696969696970168e-01 6.464646464646465196e-01 1.223920345306396484e+00 5.096710920333862305e-01 6.215856075286865234e-01 -6.130172312259674072e-02
6.969696969696970168e-01 6.565656565656565746e-01 1.236942648887634277e+00 5.171263813972473145e-01 6.309186220169067383e-01 -4.522272199392318726e-02
6.969696969696970168e-01 6.666666666666667407e-01 1.250333070755004883e+00 5.246996283531188965e-01 6.399020552635192871e-01 -2.919986844062805176e-02
6.969696969696970168e-01 6.767676767676767957e-01 1.264046549797058105e+00 5.323832035064697266e-01 6.485517621040344238e-01 -1.326721161603927612e-02
6.969696969696970168e-01 6.868686868686869618e-01 1.278046250343322754e+00 5.401736497879028320e-01 6.568852066993713379e-01 2.552755177021026611e-03
6.969696969696970168e-01 6.969696969696970168e-01 1.292306900024414062e+00 5.480734705924987793e-01 6.649212837219238281e-01 1.824991032481193542e-02
6.969696969696970168e-01 7.070707070707071829e-01 1.306812763214111328e+00 5.560901761054992676e-01 6.726814508438110352e-01 3.382484614849090576e-02
6.969696969696970168e-01 7.171717171717172379e-01 1.321558117866516113e+00 5.642372965812683105e-01 6.801881790161132812e-01 4.928956925868988037e-02
6.969696969696970168e-01 7.272727272727272929e-01 1.336543679237365723e+00 5.725328922271728516e-01 6.874614953994750977e-01 6.466147303581237793e-02
6.969696969696970168e-01 7.373737373737374590e-01 1.351776599884033203e+00 5.809994935989379883e-01 6.945208311080932617e-01 7.996429502964019775e-02
6.969696969696970168e-01 7.474747474747475140e-01 1.367265701293945312e+00 5.896625518798828125e-01 7.013806104660034180e-01 9.522196650505065918e-02
6.969696969696970168e-01 7.575757575757576801e-01 1.383020043373107910e+00 5.985503196716308594e-01 7.080502510070800781e-01 1.104587614536285400e-01
6.969696969696970168e-01 7.676767676767677351e-01 1.399047970771789551e+00 6.076934933662414551e-01 7.145313024520874023e-01 1.256950050592422485e-01
6.969696969696970168e-01 7.777777777777777901e-01 1.415353417396545410e+00 6.171238422393798828e-01 7.208170890808105469e-01 1.409461200237274170e-01
6.969696969696970168e-01 7.878787878787879562e-01 1.431941509246826172e+00 6.268753409385681152e-01 7.268910408020019531e-01 1.562225520610809326e-01
6.969696969696970168e-01 7.979797979797980112e-01 1.448819875717163086e+00 6.369841098785400391e-01 7.327281236648559570e-01 1.715294420719146729e-01
6.969696969696970168e-01 8.080808080808081773e-01 1.466004967689514160e+00 6.474879980087280273e-01 7.382925748825073242e-01 1.868670582771301270e-01
6.969696969696970168e-01 8.181818181818182323e-01 1.483536124229431152e+00 6.584274768829345703e-01 7.435426712036132812e-01 2.022332549095153809e-01
6.969696969696970168e-01 8.282828282828283983e-01 1.501484274864196777e+00 6.698484420776367188e-01 7.484312653541564941e-01 2.176290303468704224e-01
6.969696969696970168e-01 8.383838383838384534e-01 1.519969105720520020e+00 6.818063259124755859e-01 7.529090642929077148e-01 2.330648452043533325e-01
6.969696969696970168e-01 8.484848484848485084e-01 1.539172410964965820e+00 6.943745017051696777e-01 7.569280266761779785e-01 2.485684156417846680e-01
6.969696969696970168e-01 8.585858585858586745e-01 1.559331893920898438e+00 7.076495289802551270e-01 7.604411840438842773e-01 2.641880512237548828e-01
6.969696969696970168e-01 8.686868686868687295e-01 1.580721855163574219e+00 7.217495441436767578e-01 7.634041309356689453e-01 2.799861133098602295e-01
6.969696969696970168e-01 8.787878787878788955e-01 1.603606700897216797e+00 7.367987036705017090e-01 7.657769918441772461e-01 2.960215806961059570e-01
6.969696969696970168e-01 8.888888888888889506e-01 1.628182649612426758e+00 7.528982162475585938e-01 7.675290107727050781e-01 3.123236894607543945e-01
6.969696969696970168e-01 8.989898989898991166e-01 1.654525995254516602e+00 7.700954675674438477e-01 7.686457037925720215e-01 3.288736939430236816e-01
6.969696969696970168e-01 9.090909090909091717e-01 1.682555913925170898e+00 7.883549928665161133e-01 7.691349983215332031e-01 3.455915451049804688e-01
6.969696969696970168e-01 9.191919191919192267e-01 1.712016105651855469e+00 8.075387477874755859e-01 7.690332531929016113e-01 3.623355329036712646e-01
6.969696969696970168e-01 9.292929292929293927e-01 1.742473602294921875e+00 8.273963928222656250e-01 7.684068083763122559e-01 3.789051473140716553e-01
6.969696969696970168e-01 9.393939393939394478e-01 1.773329019546508789e+00 8.475641012191772461e-01 7.673472166061401367e-01 3.950516581535339355e-01
6.969696969696970168e-01 9.494949494949496138e-01 1.803855895996093750e+00 8.675833940505981445e-01 7.659676074981689453e-01 4.104940891265869141e-01
6.969696969696970168e-01 9.595959595959596689e-01 1.833254337310791016e+00 8.869357109069824219e-01 7.643905878067016602e-01 4.249418079853057861e-01
6.969696969696970168e-01 9.696969696969697239e-01 1.860737919807434082e+00 9.050986766815185547e-01 7.627364397048950195e-01 4.381268322467803955e-01
6.969696969696970168e-01 9.797979797979798899e-01 1.885635614395141602e+00 9.216151237487792969e-01 7.611105442047119141e-01 4.498384892940521240e-01
6.969696969696970168e-01 9.898989898989899450e-01 1.907476544380187988e+00 9.361577033996582031e-01 7.595928907394409180e-01 4.599532485008239746e-01
6.969696969696970168e-01 1.000000000000000000e+00 1.926044225692749023e+00 9.485667943954467773e-01 7.582329511642456055e-01 4.684487283229827881e-01
7.070707070707071829e-01 0.000000000000000000e+00 3.000976562500000000e+00 1.001530170440673828e+00 -7.493249177932739258e-01 -5.001106262207031250e-01
7.070707070707071829e-01 1.010101010101010187e-02 3.000865459442138672e+00 1.001490950584411621e+00 -7.493492364883422852e-01 -5.001003146171569824e-01
7.070707070707071829e-01 2.020202020202020374e-02 3.000709533691406250e+00 1.001432061195373535e+00 -7.493779659271240234e-01 -5.000797510147094727e-01
7.070707070707071829e-01 3.030303030303030387e-02 3.000496625900268555e+00 1.001347899436950684e+00 -7.494124174118041992e-01 -5.000464320182800293e-01
7.070707070707071829e-01 4.040404040404040747e-02 3.000209569931030273e+00 1.001231074333190918e+00 -7.494539022445678711e-01 -4.999967217445373535e-01
7.070707070707071829e-01 5.050505050505051108e-02 2.999822854995727539e+00 1.001070499420166016e+00 -7.495044469833374023e-01 -4.999249577522277832e-01
7.070707070707071829e-01 6.060606060606060774e-02 2.999301433563232422e+00 1.000850439071655273e+00 -7.495670318603515625e-01 -4.998241662979125977e-01
7.070707070707071829e-01 7.070707070707071829e-02 2.998589515686035156e+00 1.000546216964721680e+00 -7.496458292007446289e-01 -4.996829032897949219e-01
7.070707070707071829e-01 8.080808080808081495e-02 2.997598886489868164e+00 1.000118732452392578e+00 -7.497471570968627930e-01 -4.994820356369018555e-01
7.070707070707071829e-01 9.090909090909091161e-02 2.996186017990112305e+00 9.995024204254150391e-01 -7.498807907104492188e-01 -4.991913437843322754e-01
7.070707070707071829e-01 1.010101010101010222e-01 2.994106054306030273e+00 9.985840320587158203e-01 -7.500625848770141602e-01 -4.987559914588928223e-01
7.070707070707071829e-01 1.111111111111111188e-01 2.990921974182128906e+00 9.971598386764526367e-01 -7.503201961517333984e-01 -4.980775713920593262e-01
7.070707070707071829e-01 1.212121212121212155e-01 2.985834360122680664e+00 9.948519468307495117e-01 -7.507044076919555664e-01 -4.969738125801086426e-01
7.070707070707071829e-01 1.313131313131313260e-01 2.977356433868408203e+00 9.909548759460449219e-01 -7.513140439987182617e-01 -4.951075911521911621e-01
7.070707070707071829e-01 1.414141414141414366e-01 2.962799072265625000e+00 9.842015504837036133e-01 -7.523350715637207031e-01 -4.918784499168395996e-01
7.070707070707071829e-01 1.515151515151515194e-01 2.937835454940795898e+00 9.725941419601440430e-01 -7.540563344955444336e-01 -4.863286614418029785e-01
7.070707070707071829e-01 1.616161616161616299e-01 2.897271156311035156e+00 9.538435935974121094e-01 -7.567715644836425781e-01 -4.772645235061645508e-01
7.070707070707071829e-01 1.717171717171717404e-01 2.838318347930908203e+00 9.269353151321411133e-01 -7.605711221694946289e-01 -4.639153480529785156e-01
7.070707070707071829e-01 1.818181818181818232e-01 2.764232158660888672e+00 8.936586380004882812e-01 -7.652320861816406250e-01 -4.467889666557312012e-01
7.070707070707071829e-01 1.919191919191919338e-01 2.683170318603515625e+00 8.578474521636962891e-01 -7.703593969345092773e-01 -4.275917112827301025e-01
7.070707070707071829e-01 2.020202020202020443e-01 2.603156328201293945e+00 8.230389356613159180e-01 -7.756164073944091797e-01 -4.081740677356719971e-01
7.070707070707071829e-01 2.121212121212121271e-01 2.528833389282226562e+00 7.911339998245239258e-01 -7.808209657669067383e-01 -3.897173702716827393e-01
7.070707070707071829e-01 2.222222222222222376e-01 2.461517572402954102e+00 7.625458240509033203e-01 -7.859255075454711914e-01 -3.726424276828765869e-01
7.070707070707071829e-01 2.323232323232323482e-01 2.400538206100463867e+00 7.368515133857727051e-01 -7.909631729125976562e-01 -3.568669259548187256e-01
7.070707070707071829e-01 2.424242424242424310e-01 2.344401121139526367e+00 7.133079767227172852e-01 -7.960057258605957031e-01 -3.420664072036743164e-01
7.070707070707071829e-01 2.525252525252525415e-01 2.291421413421630859e+00 6.911153197288513184e-01 -8.011367321014404297e-01 -3.278281688690185547e-01
7.070707070707071829e-01 2.626262626262626521e-01 2.239972352981567383e+00 6.695078611373901367e-01 -8.064321279525756836e-01 -3.137150704860687256e-01
7.070707070707071829e-01 2.727272727272727626e-01 2.188539028167724609e+00 6.477694511413574219e-01 -8.119513988494873047e-01 -2.992762029170989990e-01
7.070707070707071829e-01 2.828282828282828731e-01 2.135769128799438477e+00 6.252657175064086914e-01 -8.177341222763061523e-01 -2.840620875358581543e-01
7.070707070707071829e-01 2.929292929292929282e-01 2.080800771713256836e+00 6.016505956649780273e-01 -8.237973451614379883e-01 -2.677448689937591553e-01
7.070707070707071829e-01 3.030303030303030387e-01 2.024227380752563477e+00 5.775022506713867188e-01 -8.301155567169189453e-01 -2.505345046520233154e-01
7.070707070707071829e-01 3.131313131313131493e-01 1.967669129371643066e+00 5.548110008239746094e-01 -8.366532325744628906e-01 -2.335307002067565918e-01
7.070707070707071829e-01 3.232323232323232598e-01 1.894923686981201172e+00 5.333169102668762207e-01 -8.465714454650878906e-01 -2.169564962387084961e-01
7.070707070707071829e-01 3.333333333333333703e-01 6.305152773857116699e-01 5.172755718231201172e-01 -1.337899863719940186e-01 -3.354505300521850586e-01
7.070707070707071829e-01 3.434343434343434809e-01 6.280635595321655273e-01 5.147154331207275391e-01 -1.337756812572479248e-01 -3.565910160541534424e-01
7.070707070707071829e-01 3.535353535353535914e-01 6.264873147010803223e-01 5.146958827972412109e-01 -1.395055353641510010e-01 -3.797856867313385010e-01
7.070707070707071829e-01 3.636363636363636465e-01 6.240484118461608887e-01 5.132381319999694824e-01 -1.484013497829437256e-01 -4.037717580795288086e-01
7.070707070707071829e-01 3.737373737373737570e-01 6.210752725601196289e-01 5.111045837402343750e-01 -1.558531820774078369e-01 -4.291849136352539062e-01
7.070707070707071829e-01 3.838383838383838675e-01 6.181718707084655762e-01 5.090706348419189453e-01 -1.591809689998626709e-01 -4.574956893920898438e-01
7.070707070707071829e-01 3.939393939393939781e-01 6.154456734657287598e-01 5.072493553161621094e-01 -1.574712097644805908e-01 -4.897259473800659180e-01
7.070707070707071829e-01 4.040404040404040886e-01 6.127068400382995605e-01 5.054037570953369141e-01 -1.506445705890655518e-01 -5.262643098831176758e-01
7.070707070707071829e-01 4.141414141414141992e-01 6.096228957176208496e-01 5.031291246414184570e-01 -1.390241682529449463e-01 -5.669043660163879395e-01
7.070707070707071829e-01 4.242424242424242542e-01 6.057761907577514648e-01 4.999238550662994385e-01 -1.233691275119781494e-01 -6.109569072723388672e-01
7.070707070707071829e-01 4.343434343434343647e-01 6.007077693939208984e-01 4.952494800090789795e-01 -1.050399839878082275e-01 -6.574364900588989258e-01
7.070707070707071829e-01 4.444444444444444753e-01 5.940320491790771484e-01 4.886649549007415771e-01 -8.604398369789123535e-02 -7.052727937698364258e-01
7.070707070707071829e-01 4.545454545454545858e-01 5.856482982635498047e-01 4.800888299942016602e-01 -6.886705756187438965e-02 -7.535912990570068359e-01
7.070707070707071829e-01 4.646464646464646964e-01 5.759922862052917480e-01 4.701812267303466797e-01 -5.602285265922546387e-02 -8.026898503303527832e-01
7.070707070707071829e-01 4.747474747474748069e-01 5.657318830490112305e-01 4.603718519210815430e-01 -4.922077059745788574e-02 -8.563256263732910156e-01
7.070707070707071829e-01 4.848484848484848619e-01 5.550621151924133301e-01 4.510846138000488281e-01 -3.711083531379699707e-02 -8.978856801986694336e-01
7.070707070707071829e-01 4.949494949494949725e-01 1.062176942825317383e+00 4.398397505283355713e-01 3.663007915019989014e-01 -2.789694666862487793e-01
7.070707070707071829e-01 5.050505050505050830e-01 1.105479478836059570e+00 4.373896121978759766e-01 4.177868068218231201e-01 -2.257162928581237793e-01
7.070707070707071829e-01 5.151515151515152491e-01 1.105304718017578125e+00 4.371727108955383301e-01 4.343610703945159912e-01 -2.316936552524566650e-01
7.070707070707071829e-01 5.252525252525253041e-01 1.112651467323303223e+00 4.392532408237457275e-01 4.523895680904388428e-01 -2.268074750900268555e-01
7.070707070707071829e-01 5.353535353535353591e-01 1.122211933135986328e+00 4.432761669158935547e-01 4.705783426761627197e-01 -2.159857153892517090e-01
7.070707070707071829e-01 5.454545454545455252e-01 1.132311701774597168e+00 4.486095905303955078e-01 4.879609048366546631e-01 -2.024656534194946289e-01
7.070707070707071829e-01 5.555555555555555802e-01 1.142458200454711914e+00 4.546945095062255859e-01 5.041313171386718750e-01 -1.877502202987670898e-01
7.070707070707071829e-01 5.656565656565657463e-01 1.152538537979125977e+00 4.611723423004150391e-01 5.190461874008178711e-01 -1.725402325391769409e-01
7.070707070707071829e-01 5.757575757575758013e-01 1.162586688995361328e+00 4.678538143634796143e-01 5.328418016433715820e-01 -1.571607440710067749e-01
7.070707070707071829e-01 5.858585858585858563e-01 1.172695398330688477e+00 4.746566712856292725e-01 5.457042455673217773e-01 -1.417487859725952148e-01
7.070707070707071829e-01 5.959595959595960224e-01 1.182972550392150879e+00 4.815542399883270264e-01 5.578037500381469727e-01 -1.263477355241775513e-01
7.070707070707071829e-01 6.060606060606060774e-01 1.193513035774230957e+00 4.885436296463012695e-01 5.692745447158813477e-01 -1.109616011381149292e-01
7.070707070707071829e-01 6.161616161616162435e-01 1.204385757446289062e+00 4.956282377243041992e-01 5.802119374275207520e-01 -9.558513760566711426e-02
7.070707070707071829e-01 6.262626262626262985e-01 1.215631723403930664e+00 5.028104782104492188e-01 5.906820893287658691e-01 -8.021801710128784180e-02
7.070707070707071829e-01 6.363636363636364646e-01 1.227262854576110840e+00 5.100895166397094727e-01 6.007279157638549805e-01 -6.486968696117401123e-02
7.070707070707071829e-01 6.464646464646465196e-01 1.239275217056274414e+00 5.174618959426879883e-01 6.103778481483459473e-01 -4.955774545669555664e-02
7.070707070707071829e-01 6.565656565656565746e-01 1.251650214195251465e+00 5.249232053756713867e-01 6.196532249450683594e-01 -3.430312871932983398e-02
7.070707070707071829e-01 6.666666666666667407e-01 1.264362573623657227e+00 5.324693918228149414e-01 6.285707354545593262e-01 -1.912774890661239624e-02
7.070707070707071829e-01 6.767676767676767957e-01 1.277389407157897949e+00 5.400990247726440430e-01 6.371462345123291016e-01 -4.049263894557952881e-03
7.070707070707071829e-01 6.868686868686869618e-01 1.290710330009460449e+00 5.478141903877258301e-01 6.453974843025207520e-01 1.092183217406272888e-02
7.070707070707071829e-01 6.969696969696970168e-01 1.304310321807861328e+00 5.556213855743408203e-01 6.533429026603698730e-01 2.578262612223625183e-02
7.070707070707071829e-01 7.070707070707071829e-01 1.318184494972229004e+00 5.635324120521545410e-01 6.610027551651000977e-01 4.053978621959686279e-02
7.070707070707071829e-01 7.171717171717172379e-01 1.332334756851196289e+00 5.715632438659667969e-01 6.683990955352783203e-01 5.520767346024513245e-02
7.070707070707071829e-01 7.272727272727272929e-01 1.346771597862243652e+00 5.797362327575683594e-01 6.755535602569580078e-01 6.980884075164794922e-02
7.070707070707071829e-01 7.373737373737374590e-01 1.361511826515197754e+00 5.880767107009887695e-01 6.824876070022583008e-01 8.436978608369827271e-02
7.070707070707071829e-01 7.474747474747475140e-01 1.376577258110046387e+00 5.966151952743530273e-01 6.892191171646118164e-01 9.892131388187408447e-02
7.070707070707071829e-01 7.575757575757576801e-01 1.391992688179016113e+00 6.053845286369323730e-01 6.957641243934631348e-01 1.134941577911376953e-01
7.070707070707071829e-01 7.676767676767677351e-01 1.407782673835754395e+00 6.144199371337890625e-01 7.021319866180419922e-01 1.281176060438156128e-01
7.070707070707071829e-01 7.777777777777777901e-01 1.423971295356750488e+00 6.237586140632629395e-01 7.083272933959960938e-01 1.428176313638687134e-01
7.070707070707071829e-01 7.878787878787879562e-01 1.440582036972045898e+00 6.334401369094848633e-01 7.143461108207702637e-01 1.576164960861206055e-01
7.070707070707071829e-01 7.979797979797980112e-01 1.457636594772338867e+00 6.435050964355468750e-01 7.201768159866333008e-01 1.725305914878845215e-01
7.070707070707071829e-01 8.080808080808081773e-01 1.475158810615539551e+00 6.539970040321350098e-01 7.257994413375854492e-01 1.875714063644409180e-01
7.070707070707071829e-01 8.181818181818182323e-01 1.493178129196166992e+00 6.649612188339233398e-01 7.311850190162658691e-01 2.027460485696792603e-01
7.070707070707071829e-01 8.282828282828283983e-01 1.511735796928405762e+00 6.764457225799560547e-01 7.362978458404541016e-01 2.180575430393218994e-01
7.070707070707071829e-01 8.383838383838384534e-01 1.530894398689270020e+00 6.885006427764892578e-01 7.410951852798461914e-01 2.335072904825210571e-01
7.070707070707071829e-01 8.484848484848485084e-01 1.550740599632263184e+00 7.011789083480834961e-01 7.455304861068725586e-01 2.490960508584976196e-01
7.070707070707071829e-01 8.585858585858586745e-01 1.571396470069885254e+00 7.145388126373291016e-01 7.495564818382263184e-01 2.648293673992156982e-01
7.070707070707071829e-01 8.686868686868687295e-01 1.593018174171447754e+00 7.286456823348999023e-01 7.531257271766662598e-01 2.807190418243408203e-01
7.070707070707071829e-01 8.787878787878788955e-01 1.615778684616088867e+00 7.435698509216308594e-01 7.561944127082824707e-01 2.967800498008728027e-01
7.070707070707071829e-01 8.888888888888889506e-01 1.639840602874755859e+00 7.593755722045898438e-01 7.587246894836425781e-01 3.130202889442443848e-01
7.070707070707071829e-01 8.989898989898991166e-01 1.665307402610778809e+00 7.761012315750122070e-01 7.606881260871887207e-01 3.294239044189453125e-01
7.070707070707071829e-01 9.090909090909091717e-01 1.692173004150390625e+00 7.937300205230712891e-01 7.620714902877807617e-01 3.459325730800628662e-01
7.070707070707071829e-01 9.191919191919192267e-01 1.720276713371276855e+00 8.121612071990966797e-01 7.628833055496215820e-01 3.624304831027984619e-01
7.070707070707071829e-01 9.292929292929293927e-01 1.749281048774719238e+00 8.311903476715087891e-01 7.631580829620361328e-01 3.787420392036437988e-01
7.070707070707071829e-01 9.393939393939394478e-01 1.778677463531494141e+00 8.505034446716308594e-01 7.629578113555908203e-01 3.946381807327270508e-01
7.070707070707071829e-01 9.494949494949496138e-01 1.807811021804809570e+00 8.696886301040649414e-01 7.623704671859741211e-01 4.098528325557708740e-01
7.070707070707071829e-01 9.595959595959596689e-01 1.835947394371032715e+00 8.882722854614257812e-01 7.615001797676086426e-01 4.241096973419189453e-01
7.070707070707071829e-01 9.696969696969697239e-01 1.862353920936584473e+00 9.057719707489013672e-01 7.604560852050781250e-01 4.371533095836639404e-01
7.070707070707071829e-01 9.797979797979798899e-01 1.886392235755920410e+00 9.217580556869506836e-01 7.593394517898559570e-01 4.487811028957366943e-01
7.070707070707071829e-01 9.898989898989899450e-01 1.907602787017822266e+00 9.359148740768432617e-01 7.582327723503112793e-01 4.588707983493804932e-01
7.070707070707071829e-01 1.000000000000000000e+00 1.925754189491271973e+00 9.480760097503662109e-01 7.571957111358642578e-01 4.673932492733001709e-01
7.171717171717172379e-01 0.000000000000000000e+00 3.001100778579711914e+00 1.001580476760864258e+00 -7.493002414703369141e-01 -5.001286864280700684e-01
7.171717171717172379e-01 1.010101010101010187e-02 3.001008033752441406e+00 1.001549601554870605e+00 -7.493224143981933594e-01 -5.001224279403686523e-01
7.171717171717172379e-01 2.020202020202020374e-02 3.000874996185302734e+00 1.001500844955444336e+00 -7.493486404418945312e-01 -5.001069307327270508e-01
7.171717171717172379e-01 3.030303030303030387e-02 3.000689744949340820e+00 1.001429200172424316e+00 -7.493801116943359375e-01 -5.000799298286437988e-01
7.171717171717172379e-01 4.040404040404040747e-02 3.000437498092651367e+00 1.001328110694885254e+00 -7.494179010391235352e-01 -5.000376701354980469e-01
7.171717171717172379e-01 5.050505050505051108e-02 3.000096559524536133e+00 1.001187920570373535e+00 -7.494640350341796875e-01 -4.999759197235107422e-01
7.171717171717172379e-01 6.060606060606060774e-02 2.999634981155395508e+00 1.000994801521301270e+00 -7.495208978652954102e-01 -4.998880624771118164e-01
7.171717171717172379e-01 7.070707070707071829e-02 2.999005794525146484e+00 1.000727653503417969e+00 -7.495919466018676758e-01 -4.997642636299133301e-01
7.171717171717172379e-01 8.080808080808081495e-02 2.998133659362792969e+00 1.000353574752807617e+00 -7.496830224990844727e-01 -4.995886683464050293e-01
7.171717171717172379e-01 9.090909090909091161e-02 2.996897697448730469e+00 9.998174905776977539e-01 -7.498025894165039062e-01 -4.993356466293334961e-01
7.171717171717172379e-01 1.010101010101010222e-01 2.995092630386352539e+00 9.990254640579223633e-01 -7.499635219573974609e-01 -4.989601969718933105e-01
7.171717171717172379e-01 1.111111111111111188e-01 2.992357015609741211e+00 9.978094100952148438e-01 -7.501883506774902344e-01 -4.983809590339660645e-01
7.171717171717172379e-01 1.212121212121212155e-01 2.988033771514892578e+00 9.958595037460327148e-01 -7.505184412002563477e-01 -4.974478483200073242e-01
7.171717171717172379e-01 1.313131313131313260e-01 2.980893611907958984e+00 9.925929307937622070e-01 -7.510328292846679688e-01 -4.958807826042175293e-01
7.171717171717172379e-01 1.414141414141414366e-01 2.968669652938842773e+00 9.869371652603149414e-01 -7.518867254257202148e-01 -4.931704401969909668e-01
7.171717171717172379e-01 1.515151515151515194e-01 2.947509765625000000e+00 9.770975112915039062e-01 -7.533421516418457031e-01 -4.884635210037231445e-01
7.171717171717172379e-01 1.616161616161616299e-01 2.912199258804321289e+00 9.607297182083129883e-01 -7.557154893875122070e-01 -4.805845022201538086e-01
7.171717171717172379e-01 1.717171717171717404e-01 2.858710289001464844e+00 9.362030029296875000e-01 -7.591830492019653320e-01 -4.685247540473937988e-01
7.171717171717172379e-01 1.818181818181818232e-01 2.788364648818969727e+00 9.044408798217773438e-01 -7.636091709136962891e-01 -4.523656368255615234e-01
7.171717171717172379e-01 1.919191919191919338e-01 2.708441495895385742e+00 8.689520359039306641e-01 -7.686209678649902344e-01 -4.335702657699584961e-01
7.171717171717172379e-01 2.020202020202020443e-01 2.627587556838989258e+00 8.336167335510253906e-01 -7.738438844680786133e-01 -4.140836894512176514e-01
7.171717171717172379e-01 2.121212121212121271e-01 2.551558971405029297e+00 8.008542060852050781e-01 -7.790502309799194336e-01 -3.953251242637634277e-01
7.171717171717172379e-01 2.222222222222222376e-01 2.482486486434936523e+00 7.714319229125976562e-01 -7.841609716415405273e-01 -3.779096901416778564e-01
7.171717171717172379e-01 2.323232323232323482e-01 2.420094490051269531e+00 7.450866699218750000e-01 -7.891930341720581055e-01 -3.618615269660949707e-01
7.171717171717172379e-01 2.424242424242424310e-01 2.363002300262451172e+00 7.211121320724487305e-01 -7.942119836807250977e-01 -3.468960821628570557e-01
